X-Axis,10x Region 3
 1.39311E+03, 3.59905E+03
 1.39474E+03, 3.59946E+03
 1.39636E+03, 3.59767E+03
 1.39798E+03, 3.59714E+03
 1.39960E+03, 3.59857E+03
 1.40123E+03, 3.59661E+03
 1.40285E+03, 3.59443E+03
 1.40447E+03, 3.59345E+03
 1.40609E+03, 3.59068E+03
 1.40771E+03, 3.58688E+03
 1.40933E+03, 3.58589E+03
 1.41094E+03, 3.58424E+03
 1.41256E+03, 3.58310E+03
 1.41418E+03, 3.57846E+03
 1.41580E+03, 3.57477E+03
 1.41741E+03, 3.57317E+03
 1.41903E+03, 3.57238E+03
 1.42064E+03, 3.56876E+03
 1.42226E+03, 3.56669E+03
 1.42387E+03, 3.56505E+03
 1.42549E+03, 3.56254E+03
 1.42710E+03, 3.56117E+03
 1.42871E+03, 3.55973E+03
 1.43032E+03, 3.55779E+03
 1.43193E+03, 3.55383E+03
 1.43354E+03, 3.55347E+03
 1.43516E+03, 3.55281E+03
 1.43676E+03, 3.55312E+03
 1.43837E+03, 3.55161E+03
 1.43998E+03, 3.55208E+03
 1.44159E+03, 3.55192E+03
 1.44320E+03, 3.55308E+03
 1.44481E+03, 3.55378E+03
 1.44641E+03, 3.55548E+03
 1.44802E+03, 3.55849E+03
 1.44962E+03, 3.56325E+03
 1.45123E+03, 3.56758E+03
 1.45283E+03, 3.57361E+03
 1.45444E+03, 3.57754E+03
 1.45604E+03, 3.58219E+03
 1.45764E+03, 3.58484E+03
 1.45924E+03, 3.58549E+03
 1.46085E+03, 3.58652E+03
 1.46245E+03, 3.58434E+03
 1.46405E+03, 3.58321E+03
 1.46565E+03, 3.58058E+03
 1.46725E+03, 3.57785E+03
 1.46885E+03, 3.57411E+03
 1.47044E+03, 3.56911E+03
 1.47204E+03, 3.56308E+03
 1.47364E+03, 3.55614E+03
 1.47524E+03, 3.55292E+03
 1.47683E+03, 3.54664E+03
 1.47843E+03, 3.54366E+03
 1.48002E+03, 3.54112E+03
 1.48162E+03, 3.53959E+03
 1.48321E+03, 3.53629E+03
 1.48481E+03, 3.53615E+03
 1.48640E+03, 3.53486E+03
 1.48799E+03, 3.53435E+03
 1.48958E+03, 3.53328E+03
 1.49118E+03, 3.53138E+03
 1.49277E+03, 3.53210E+03
 1.49436E+03, 3.53213E+03
 1.49595E+03, 3.53144E+03
 1.49754E+03, 3.53072E+03
 1.49913E+03, 3.53091E+03
 1.50071E+03, 3.53081E+03
 1.50230E+03, 3.53013E+03
 1.50389E+03, 3.53040E+03
 1.50548E+03, 3.53054E+03
 1.50706E+03, 3.52956E+03
 1.50865E+03, 3.53025E+03
 1.51023E+03, 3.52960E+03
 1.51182E+03, 3.52959E+03
 1.51340E+03, 3.52958E+03
 1.51498E+03, 3.53026E+03
 1.51657E+03, 3.52934E+03
 1.51815E+03, 3.52937E+03
 1.51973E+03, 3.52895E+03
 1.52131E+03, 3.52891E+03
 1.52289E+03, 3.52952E+03
 1.52447E+03, 3.52899E+03
 1.52605E+03, 3.52919E+03
 1.52763E+03, 3.52977E+03
 1.52921E+03, 3.52929E+03
 1.53079E+03, 3.53028E+03
 1.53237E+03, 3.52976E+03
 1.53395E+03, 3.52937E+03
 1.53552E+03, 3.52922E+03
 1.53710E+03, 3.52975E+03
 1.53867E+03, 3.53064E+03
 1.54025E+03, 3.52906E+03
 1.54182E+03, 3.53028E+03
 1.54340E+03, 3.52959E+03
 1.54497E+03, 3.52965E+03
 1.54654E+03, 3.53009E+03
 1.54812E+03, 3.52956E+03
 1.54969E+03, 3.52875E+03
 1.55126E+03, 3.52941E+03
 1.55283E+03, 3.52959E+03
 1.55440E+03, 3.52978E+03
 1.55597E+03, 3.52980E+03
 1.55754E+03, 3.52911E+03
 1.55911E+03, 3.52968E+03
 1.56068E+03, 3.52913E+03
 1.56225E+03, 3.52974E+03
 1.56381E+03, 3.53038E+03
 1.56538E+03, 3.53001E+03
 1.56695E+03, 3.52909E+03
 1.56851E+03, 3.52995E+03
 1.57008E+03, 3.52986E+03
 1.57164E+03, 3.53089E+03
 1.57320E+03, 3.52917E+03
 1.57477E+03, 3.53010E+03
 1.57633E+03, 3.52957E+03
 1.57789E+03, 3.52995E+03
 1.57946E+03, 3.52996E+03
 1.58102E+03, 3.52946E+03
 1.58258E+03, 3.52984E+03
 1.58414E+03, 3.52992E+03
 1.58570E+03, 3.53053E+03
 1.58726E+03, 3.52920E+03
 1.58882E+03, 3.52945E+03
 1.59038E+03, 3.52921E+03
 1.59193E+03, 3.52987E+03
 1.59349E+03, 3.52869E+03
 1.59505E+03, 3.52959E+03
 1.59660E+03, 3.53036E+03
 1.59816E+03, 3.52972E+03
 1.59971E+03, 3.52980E+03
 1.60127E+03, 3.52880E+03
 1.60282E+03, 3.52895E+03
 1.60438E+03, 3.53008E+03
 1.60593E+03, 3.52951E+03
 1.60748E+03, 3.53083E+03
 1.60904E+03, 3.52972E+03
 1.61059E+03, 3.52970E+03
 1.61214E+03, 3.52978E+03
 1.61369E+03, 3.53004E+03
 1.61524E+03, 3.53099E+03
 1.61679E+03, 3.53081E+03
 1.61834E+03, 3.53054E+03
 1.61989E+03, 3.53020E+03
 1.62143E+03, 3.53019E+03
 1.62298E+03, 3.53008E+03
 1.62453E+03, 3.53093E+03
 1.62608E+03, 3.53098E+03
 1.62762E+03, 3.53066E+03
 1.62917E+03, 3.53021E+03
 1.63071E+03, 3.53073E+03
 1.63226E+03, 3.53106E+03
 1.63380E+03, 3.53028E+03
 1.63534E+03, 3.53066E+03
 1.63689E+03, 3.53157E+03
 1.63843E+03, 3.53197E+03
 1.63997E+03, 3.53002E+03
 1.64151E+03, 3.53108E+03
 1.64305E+03, 3.53108E+03
 1.64459E+03, 3.53143E+03
 1.64613E+03, 3.53259E+03
 1.64767E+03, 3.53166E+03
 1.64921E+03, 3.53259E+03
 1.65075E+03, 3.53246E+03
 1.65229E+03, 3.53187E+03
 1.65382E+03, 3.53189E+03
 1.65536E+03, 3.53366E+03
 1.65690E+03, 3.53225E+03
 1.65843E+03, 3.53341E+03
 1.65997E+03, 3.53226E+03
 1.66150E+03, 3.53423E+03
 1.66304E+03, 3.53391E+03
 1.66457E+03, 3.53373E+03
 1.66610E+03, 3.53250E+03
 1.66764E+03, 3.53207E+03
 1.66917E+03, 3.53193E+03
 1.67070E+03, 3.53214E+03
 1.67223E+03, 3.53111E+03
 1.67376E+03, 3.53142E+03
 1.67529E+03, 3.53131E+03
 1.67682E+03, 3.53149E+03
 1.67835E+03, 3.53137E+03
 1.67988E+03, 3.53095E+03
 1.68141E+03, 3.53063E+03
 1.68294E+03, 3.53019E+03
 1.68446E+03, 3.53074E+03
 1.68599E+03, 3.53062E+03
 1.68752E+03, 3.53104E+03
 1.68904E+03, 3.53076E+03
 1.69057E+03, 3.53101E+03
 1.69209E+03, 3.53083E+03
 1.69362E+03, 3.53242E+03
 1.69514E+03, 3.53181E+03
 1.69666E+03, 3.53081E+03
 1.69818E+03, 3.53148E+03
 1.69971E+03, 3.53116E+03
 1.70123E+03, 3.53099E+03
 1.70275E+03, 3.53109E+03
 1.70427E+03, 3.53080E+03
 1.70579E+03, 3.53109E+03
 1.70731E+03, 3.53108E+03
 1.70883E+03, 3.53185E+03
 1.71035E+03, 3.53162E+03
 1.71187E+03, 3.53058E+03
 1.71338E+03, 3.53153E+03
 1.71490E+03, 3.53066E+03
 1.71642E+03, 3.53116E+03
 1.71793E+03, 3.53183E+03
 1.71945E+03, 3.53089E+03
 1.72096E+03, 3.53007E+03
 1.72248E+03, 3.53118E+03
 1.72399E+03, 3.53115E+03
 1.72551E+03, 3.53096E+03
 1.72702E+03, 3.53099E+03
 1.72853E+03, 3.53093E+03
 1.73004E+03, 3.53158E+03
 1.73155E+03, 3.53180E+03
 1.73307E+03, 3.53191E+03
 1.73458E+03, 3.53121E+03
 1.73609E+03, 3.53257E+03
 1.73760E+03, 3.53149E+03
 1.73910E+03, 3.53185E+03
 1.74061E+03, 3.53229E+03
 1.74212E+03, 3.53170E+03
 1.74363E+03, 3.53122E+03
 1.74514E+03, 3.53155E+03
 1.74664E+03, 3.53175E+03
 1.74815E+03, 3.53160E+03
 1.74965E+03, 3.53266E+03
 1.75116E+03, 3.53212E+03
 1.75266E+03, 3.53204E+03
 1.75417E+03, 3.53260E+03
 1.75567E+03, 3.53183E+03
 1.75717E+03, 3.53173E+03
 1.75868E+03, 3.53162E+03
 1.76018E+03, 3.53247E+03
 1.76168E+03, 3.53286E+03
 1.76318E+03, 3.53217E+03
 1.76468E+03, 3.53160E+03
 1.76618E+03, 3.53246E+03
 1.76768E+03, 3.53369E+03
 1.76918E+03, 3.53217E+03
 1.77068E+03, 3.53304E+03
 1.77218E+03, 3.53311E+03
 1.77368E+03, 3.53270E+03
 1.77517E+03, 3.53283E+03
 1.77667E+03, 3.53219E+03
 1.77817E+03, 3.53311E+03
 1.77966E+03, 3.53126E+03
 1.78116E+03, 3.53168E+03
 1.78265E+03, 3.53157E+03
